kanji,pc1_loading,pc2_loading
成,0.0013019003378615885,0.005489559887266467
白,0.016726137676508643,0.030479588960771298
立,-0.0017219884841515954,-0.004096165423711578
塔,0.010370633079647432,0.0018591133934136607
世,-0.00350216087437757,0.0004753337771676776
末,-0.013186178368921272,-0.01419641493313117
須,-0.0001077559235202724,-0.00506003241701614
住,-0.004563833074214409,-0.00573593720953275
吉,-0.009172313572152762,-0.007065542439148834
船,0.012153692034162967,0.029579837206724843
頭,-0.006668875001491886,-0.006043688140509632
茶,0.004251685417444429,-0.017548957177827878
七,-0.0010364750501966667,-0.00782760626873682
森,0.018005522237276583,0.031410681392091175
垂,-0.002460034824367557,-0.0033657509957890973
央,-0.017170026266984672,-0.01337133678326389
殿,0.002009276099713541,0.0012436662580852665
居,-0.003990508194276002,-0.004260086331932954
家,0.0031502741032005607,0.015324616499389052
所,-0.0011217914771072272,0.009671693469931719
垣,0.0006759690141182147,-0.0028014955426958876
博,-0.005130235517582661,-0.0051583867715958584
杉,0.0032098112436068854,0.006415812471385918
対,-0.003284707539467528,-0.0015506968991486473
福,0.005730822093313837,0.016893613038500007
俣,6.28164264251162e-05,0.009799772656164494
半,0.06914219405804596,-0.022871377000711682
射,-0.0023739287720520763,-0.001056855867708073
烏,-0.00122934782752324,-0.000674346057448884
鷹,0.004205331140907481,0.016583205199620827
跡,0.01465792636003243,-0.008525618085837836
旅,-0.004078446210583269,0.003222690773604515
籠,0.004052091394947369,0.009114645381798247
緑,0.002668828901071142,-0.02654343287584832
持,0.002319172888337522,0.024155520191397165
元,0.003236992263411246,0.011268235086533244
万,-0.006392276199645824,-0.002820982764947077
枝,-0.0015056350317446754,0.0003016539391541765
牧,0.005272937449200902,-0.02408630168360012
養,-0.0035459315968389476,-0.005111811512882763
正,0.010877121284054476,-0.00496792843419475
美,-0.0030876117446282537,0.002917862477246691
足,-0.006023681050258924,-0.0034648947827303506
坂,0.004635820744694212,0.01158826456295051
穴,0.0011583160377019114,0.003685928824118545
百,0.012447730643221088,0.013163255835267357
桂,0.013559211742584513,0.010831149821014623
畑,0.04181586392918537,0.027187971526104242
座,-0.009010824957143008,-0.009188318091097759
奥,0.005017605196180755,0.007421128064280065
竹,0.002692444626145842,0.0007140502875516247
郎,0.020944596526318773,0.025799281930923876
丹,0.0174452199956137,0.018012214952184368
手,0.009184381057769055,0.020859915283423257
港,-0.0015267024354998718,-0.012694597139393917
柳,0.009680899926477006,0.0258160303579321
夢,-0.0004513325412765974,-0.0033275998908227637
分,-0.005360690547154857,-0.004289250102935789
字,0.002256863722877833,0.014043489752675572
呂,-0.0014850551791599353,-0.012325399571859751
塩,-0.003409378394912436,0.0013519435870721975
永,-0.0030935507895235707,-0.00474495013567378
泊,-0.009298528860499837,-0.005131209983508776
茂,0.0036098957514650427,0.010628708123896007
馳,-0.004351093955036317,0.0011867880742994208
雨,-0.0029891304863570198,-0.010510317986061871
池,0.018471577563379582,-0.015317575818298197
堀,0.022164136991165925,0.02235251573203697
曙,-0.009052277191293565,-0.021613182531218578
天,0.0005111283064928564,-0.00609165742403954
浮,-0.0007810695561376579,0.0002612346242212205
釆,-0.0033236379575408885,-0.0031607361812217545
女,0.002754278416105498,0.010592885498568117
鵜,0.0028743048190363494,-0.003852894021474088
午,0.0075020814985834045,-0.0008076456358324752
起,0.026311065339914695,-0.00959511103677607
追,-0.0015975796015987487,-0.0062441258720074356
花,0.004034249738611398,0.01230281426645328
鐘,0.01753912401309499,-0.0024627587546224424
宮,0.009896009120993011,-0.004430599280560264
