kanji,pc1_loading,pc2_loading
音,-0.06776944957693984,0.012226778203791498
真,-0.007775134086682966,-0.010265097288848267
猪,0.007098873825058154,0.017121985078101764
香,-0.04502365574736778,-0.029124541913943133
比,-0.0007176623257599223,-0.0080340367096861
板,0.02057135006607574,-0.023944346387684265
登,0.0669840865155981,0.04970968087514263
居,-0.03575494181663294,-0.008211561020805324
奈,-0.018714638728259906,-0.010844926161886478
勝,-0.00294280381081477,-0.02561934513751019
作,0.003774714045535932,-0.008989006269794446
理,0.07848981847393088,0.0307049653517802
杉,0.04652911038760771,0.012084835465302764
姫,-0.018302094306974426,0.006220633692800145
伏,-0.019799215232206346,0.003521790148865572
犬,0.0122373111502961,-0.02271978594785322
軽,0.07368446466179733,0.05047088632830023
駒,-0.00735180887631893,0.0018368439907307963
釧,-0.12078725961410947,0.20796009676616062
留,-0.006620678103140512,-0.0004192950821822227
亘,0.0955750983748794,0.04314730990030339
月,-0.02686374135104411,-0.015217183907651841
世,-0.003515284881630849,-0.03142045322202442
切,0.12591535218024288,0.04523709670920309
盛,0.1107495458017578,0.09352143788462441
綾,-0.04003473746044611,-0.029466734061975707
万,-0.02389922282315816,-0.03201440099202258
武,-0.023960606470897844,-0.020621593854674304
家,0.033205070072328195,-0.044396289324563805
脇,0.06109851543314168,-0.020471031645273217
寄,-0.08900110775966899,0.2083483189888982
舘,0.1840119616747961,0.09922389952375488
形,0.02040821185334174,0.024386900706687704
篠,-0.01585226298922339,0.03117331742801764
寒,-0.03567826230339882,0.0991971974930011
更,-0.037030197665594185,0.09802774599396771
萩,0.0007336861215510383,-0.01172931304310569
笹,0.11397686988025695,0.06339404868178507
静,-0.008615342287792834,0.003500794400064305
滑,0.014978916828123369,0.003861736214191575
片,0.05392538317626313,-0.016133137093032317
頭,-0.01964440146387943,-0.026607207907206592
陽,-0.030105887490909405,-0.02167369335739286
半,0.017478200748373453,-0.012590211525607195
厚,-0.09971712312471803,0.1472919969062716
坪,0.015888947581795165,-0.04489142103686932
梅,0.007513542688144125,0.0009210323671547161
弘,0.07089263269170956,0.03725758503767438
外,0.11239823990100722,0.024672058175358332
輪,0.07064526799310221,0.0077739971284637895
槻,-0.007914628343349576,0.01063065798710783
昭,0.01558676724144557,-0.0013213885439154573
仁,-0.022689665163984494,-0.030259282647041363
