都道府県名,市区町村名,自治体名,pc1,pc2,region
埼玉県,比企郡嵐山町,埼玉県比企郡嵐山町,-0.7774229544361494,-0.3311643509979123,関東
埼玉県,比企郡川島町,埼玉県比企郡川島町,-0.5154141216344801,-1.0018937293267585,関東
埼玉県,比企郡滑川町,埼玉県比企郡滑川町,-0.7042631907596292,-0.6570262679610287,関東
埼玉県,比企郡鳩山町,埼玉県比企郡鳩山町,-0.7123957730348847,-0.3906300548693297,関東
埼玉県,深谷市,埼玉県深谷市,-0.27584700891602715,-0.2763531375276283,関東
埼玉県,熊谷市,埼玉県熊谷市,-0.9296930563085009,-0.7146853482499962,関東
埼玉県,狭山市,埼玉県狭山市,-0.4211455442053583,0.7705526868124127,関東
埼玉県,白岡市,埼玉県白岡市,0.5376549837087734,-0.536518394805218,関東
埼玉県,秩父市,埼玉県秩父市,0.06437102759649176,-0.21288245237047612,関東
埼玉県,秩父郡小鹿野町,埼玉県秩父郡小鹿野町,1.4705050647972957,-0.02320029672895915,関東
埼玉県,秩父郡東秩父村,埼玉県秩父郡東秩父村,2.7725843017409786,-0.5254885254019472,関東
埼玉県,秩父郡横瀬町,埼玉県秩父郡横瀬町,-1.0696059757258363,2.220362709823071,関東
埼玉県,秩父郡皆野町,埼玉県秩父郡皆野町,3.0933508764793634,-1.0074823295333046,関東
埼玉県,秩父郡長瀞町,埼玉県秩父郡長瀞町,-0.6276789763782287,-0.37332469891721104,関東
埼玉県,羽生市,埼玉県羽生市,-0.5482094484243384,0.5594887728009111,関東
埼玉県,草加市,埼玉県草加市,-0.40352006787944483,0.0035936004785950275,関東
埼玉県,蓮田市,埼玉県蓮田市,-0.5708727467358355,-0.010609889995245623,関東
埼玉県,蕨市,埼玉県蕨市,-0.4738606987858042,-2.5881450124973955,関東
埼玉県,行田市,埼玉県行田市,-0.6101934035988572,-0.6292716713657927,関東
埼玉県,越谷市,埼玉県越谷市,0.11704928288247743,-0.03129723226267591,関東
埼玉県,飯能市,埼玉県飯能市,-0.24746733242404276,-0.2155554735349766,関東
埼玉県,鴻巣市,埼玉県鴻巣市,-0.5227644353713798,-1.1529562045475101,関東
